step,iter,elementID, GaussPointID,activation,stretch_prev,stretch,sigma_prev,sigma,delta_sigma_prev,delta_sigma 
1016,4,1,1,4.025000e-01,6.796063e-01,6.796186e-01,1.151862e-01,1.151818e-01,1.060947e+01,1.060526e+01
1016,4,1,2,4.025000e-01,6.796063e-01,6.796186e-01,1.151862e-01,1.151818e-01,1.060947e+01,1.060526e+01
1016,4,1,3,4.025000e-01,6.796063e-01,6.796186e-01,1.151862e-01,1.151818e-01,1.060947e+01,1.060526e+01
1017,4,1,0,4.016667e-01,6.796186e-01,6.796310e-01,1.151818e-01,1.151774e-01,1.060526e+01,1.060103e+01
1017,4,1,1,4.016667e-01,6.796186e-01,6.796310e-01,1.151818e-01,1.151774e-01,1.060526e+01,1.060103e+01
1017,4,1,2,4.016667e-01,6.796186e-01,6.796310e-01,1.151818e-01,1.151774e-01,1.060526e+01,1.060103e+01
1017,4,1,3,4.016667e-01,6.796186e-01,6.796310e-01,1.151818e-01,1.151774e-01,1.060526e+01,1.060103e+01
1018,4,1,0,4.008333e-01,6.796310e-01,6.796435e-01,1.151774e-01,1.151729e-01,1.060103e+01,1.059673e+01
1018,4,1,1,4.008333e-01,6.796310e-01,6.796435e-01,1.151774e-01,1.151729e-01,1.060103e+01,1.059673e+01
1018,4,1,2,4.008333e-01,6.796310e-01,6.796435e-01,1.151774e-01,1.151729e-01,1.060103e+01,1.059673e+01
1018,4,1,3,4.008333e-01,6.796310e-01,6.796435e-01,1.151774e-01,1.151729e-01,1.060103e+01,1.059673e+01
1019,4,1,0,4.000000e-01,6.796435e-01,6.796561e-01,1.151729e-01,1.151684e-01,1.059673e+01,1.059242e+01
1019,4,1,1,4.000000e-01,6.796435e-01,6.796561e-01,1.151729e-01,1.151684e-01,1.059673e+01,1.059242e+01
1019,4,1,2,4.000000e-01,6.796435e-01,6.796561e-01,1.151729e-01,1.151684e-01,1.059673e+01,1.059242e+01
1019,4,1,3,4.000000e-01,6.796435e-01,6.796561e-01,1.151729e-01,1.151684e-01,1.059673e+01,1.059242e+01
1020,4,1,0,3.991667e-01,6.796561e-01,6.796687e-01,1.151684e-01,1.151639e-01,1.059242e+01,1.058811e+01
1020,4,1,1,3.991667e-01,6.796561e-01,6.796687e-01,1.151684e-01,1.151639e-01,1.059242e+01,1.058811e+01
1020,4,1,2,3.991667e-01,6.796561e-01,6.796687e-01,1.151684e-01,1.151639e-01,1.059242e+01,1.058811e+01
1020,4,1,3,3.991667e-01,6.796561e-01,6.796687e-01,1.151684e-01,1.151639e-01,1.059242e+01,1.058811e+01
1021,4,1,0,3.983333e-01,6.796687e-01,6.796815e-01,1.151639e-01,1.151594e-01,1.058811e+01,1.058378e+01
1021,4,1,1,3.983333e-01,6.796687e-01,6.796815e-01,1.151639e-01,1.151594e-01,1.058811e+01,1.058378e+01
1021,4,1,2,3.983333e-01,6.796687e-01,6.796815e-01,1.151639e-01,1.151594e-01,1.058811e+01,1.058378e+01
1021,4,1,3,3.983333e-01,6.796687e-01,6.796815e-01,1.151639e-01,1.151594e-01,1.058811e+01,1.058378e+01
1022,4,1,0,3.975000e-01,6.796815e-01,6.796943e-01,1.151594e-01,1.151549e-01,1.058378e+01,1.057946e+01
1022,4,1,1,3.975000e-01,6.796815e-01,6.796943e-01,1.151594e-01,1.151549e-01,1.058378e+01,1.057946e+01
1022,4,1,2,3.975000e-01,6.796815e-01,6.796943e-01,1.151594e-01,1.151549e-01,1.058378e+01,1.057946e+01
1022,4,1,3,3.975000e-01,6.796815e-01,6.796943e-01,1.151594e-01,1.151549e-01,1.058378e+01,1.057946e+01
1023,4,1,0,3.966667e-01,6.796943e-01,6.797072e-01,1.151549e-01,1.151503e-01,1.057946e+01,1.057514e+01
1023,4,1,1,3.966667e-01,6.796943e-01,6.797072e-01,1.151549e-01,1.151503e-01,1.057946e+01,1.057514e+01
1023,4,1,2,3.966667e-01,6.796943e-01,6.797072e-01,1.151549e-01,1.151503e-01,1.057946e+01,1.057514e+01
1023,4,1,3,3.966667e-01,6.796943e-01,6.797072e-01,1.151549e-01,1.151503e-01,1.057946e+01,1.057514e+01
1024,4,1,0,3.958333e-01,6.797072e-01,6.797201e-01,1.151503e-01,1.151457e-01,1.057514e+01,1.057074e+01
1024,4,1,1,3.958333e-01,6.797072e-01,6.797201e-01,1.151503e-01,1.151457e-01,1.057514e+01,1.057074e+01
1024,4,1,2,3.958333e-01,6.797072e-01,6.797201e-01,1.151503e-01,1.151457e-01,1.057514e+01,1.057074e+01
1024,4,1,3,3.958333e-01,6.797072e-01,6.797201e-01,1.151503e-01,1.151457e-01,1.057514e+01,1.057074e+01
1025,4,1,0,3.950000e-01,6.797201e-01,6.797332e-01,1.151457e-01,1.151411e-01,1.057074e+01,1.056632e+01
1025,4,1,1,3.950000e-01,6.797201e-01,6.797332e-01,1.151457e-01,1.151411e-01,1.057074e+01,1.056632e+01
1025,4,1,2,3.950000e-01,6.797201e-01,6.797332e-01,1.151457e-01,1.151411e-01,1.057074e+01,1.056632e+01
1025,4,1,3,3.950000e-01,6.797201e-01,6.797332e-01,1.151457e-01,1.151411e-01,1.057074e+01,1.056632e+01
1026,4,1,0,3.941667e-01,6.797332e-01,6.797463e-01,1.151411e-01,1.151364e-01,1.056632e+01,1.056192e+01
1026,4,1,1,3.941667e-01,6.797332e-01,6.797463e-01,1.151411e-01,1.151364e-01,1.056632e+01,1.056192e+01
1026,4,1,2,3.941667e-01,6.797332e-01,6.797463e-01,1.151411e-01,1.151364e-01,1.056632e+01,1.056192e+01
1026,4,1,3,3.941667e-01,6.797332e-01,6.797463e-01,1.151411e-01,1.151364e-01,1.056632e+01,1.056192e+01
1027,4,1,0,3.933333e-01,6.797463e-01,6.797595e-01,1.151364e-01,1.151318e-01,1.056192e+01,1.055751e+01
1027,4,1,1,3.933333e-01,6.797463e-01,6.797595e-01,1.151364e-01,1.151318e-01,1.056192e+01,1.055751e+01
1027,4,1,2,3.933333e-01,6.797463e-01,6.797595e-01,1.151364e-01,1.151318e-01,1.056192e+01,1.055751e+01
1027,4,1,3,3.933333e-01,6.797463e-01,6.797595e-01,1.151364e-01,1.151318e-01,1.056192e+01,1.055751e+01
1028,4,1,0,3.925000e-01,6.797595e-01,6.797728e-01,1.151318e-01,1.151271e-01,1.055751e+01,1.055309e+01
1028,4,1,1,3.925000e-01,6.797595e-01,6.797728e-01,1.151318e-01,1.151271e-01,1.055751e+01,1.055309e+01
1028,4,1,2,3.925000e-01,6.797595e-01,6.797728e-01,1.151318e-01,1.151271e-01,1.055751e+01,1.055309e+01
1028,4,1,3,3.925000e-01,6.797595e-01,6.797728e-01,1.151318e-01,1.151271e-01,1.055751e+01,1.055309e+01
1029,4,1,0,3.916667e-01,6.797728e-01,6.797861e-01,1.151271e-01,1.151223e-01,1.055309e+01,1.054868e+01
1029,4,1,1,3.916667e-01,6.797728e-01,6.797861e-01,1.151271e-01,1.151223e-01,1.055309e+01,1.054868e+01
1029,4,1,2,3.916667e-01,6.797728e-01,6.797861e-01,1.151271e-01,1.151223e-01,1.055309e+01,1.054868e+01
1029,4,1,3,3.916667e-01,6.797728e-01,6.797861e-01,1.151271e-01,1.151223e-01,1.055309e+01,1.054868e+01
1030,4,1,0,3.908333e-01,6.797861e-01,6.797996e-01,1.151223e-01,1.151176e-01,1.054868e+01,1.054426e+01
1030,4,1,1,3.908333e-01,6.797861e-01,6.797996e-01,1.151223e-01,1.151176e-01,1.054868e+01,1.054426e+01
1030,4,1,2,3.908333e-01,6.797861e-01,6.797996e-01,1.151223e-01,1.151176e-01,1.054868e+01,1.054426e+01
1030,4,1,3,3.908333e-01,6.797861e-01,6.797996e-01,1.151223e-01,1.151176e-01,1.054868e+01,1.054426e+01
1031,4,1,0,3.900000e-01,6.797996e-01,6.798131e-01,1.151176e-01,1.151128e-01,1.054426e+01,1.053983e+01
1031,4,1,1,3.900000e-01,6.797996e-01,6.798131e-01,1.151176e-01,1.151128e-01,1.054426e+01,1.053983e+01
1031,4,1,2,3.900000e-01,6.797996e-01,6.798131e-01,1.151176e-01,1.151128e-01,1.054426e+01,1.053983e+01
1031,4,1,3,3.900000e-01,6.797996e-01,6.798131e-01,1.151176e-01,1.151128e-01,1.054426e+01,1.053983e+01
1032,4,1,0,3.891667e-01,6.798131e-01,6.798267e-01,1.151128e-01,1.151080e-01,1.053983e+01,1.053532e+01
1032,4,1,1,3.891667e-01,6.798131e-01,6.798267e-01,1.151128e-01,1.151080e-01,1.053983e+01,1.053532e+01
1032,4,1,2,3.891667e-01,6.798131e-01,6.798267e-01,1.151128e-01,1.151080e-01,1.053983e+01,1.053532e+01
1032,4,1,3,3.891667e-01,6.798131e-01,6.798267e-01,1.151128e-01,1.151080e-01,1.053983e+01,1.053532e+01
1033,4,1,0,3.883333e-01,6.798267e-01,6.798404e-01,1.151080e-01,1.151032e-01,1.053532e+01,1.053081e+01
1033,4,1,1,3.883333e-01,6.798267e-01,6.798404e-01,1.151080e-01,1.151032e-01,1.053532e+01,1.053081e+01
1033,4,1,2,3.883333e-01,6.798267e-01,6.798404e-01,1.151080e-01,1.151032e-01,1.053532e+01,1.053081e+01
1033,4,1,3,3.883333e-01,6.798267e-01,6.798404e-01,1.151080e-01,1.151032e-01,1.053532e+01,1.053081e+01
1034,4,1,0,3.875000e-01,6.798404e-01,6.798541e-01,1.151032e-01,1.150984e-01,1.053081e+01,1.052629e+01
1034,4,1,1,3.875000e-01,6.798404e-01,6.798541e-01,1.151032e-01,1.150984e-01,1.053081e+01,1.052629e+01
1034,4,1,2,3.875000e-01,6.798404e-01,6.798541e-01,1.151032e-01,1.150984e-01,1.053081e+01,1.052629e+01
1034,4,1,3,3.875000e-01,6.798404e-01,6.798541e-01,1.151032e-01,1.150984e-01,1.053081e+01,1.052629e+01
1035,4,1,0,3.866667e-01,6.798541e-01,6.798680e-01,1.150984e-01,1.150935e-01,1.052629e+01,1.052178e+01
1035,4,1,1,3.866667e-01,6.798541e-01,6.798680e-01,1.150984e-01,1.150935e-01,1.052629e+01,1.052178e+01
1035,4,1,2,3.866667e-01,6.798541e-01,6.798680e-01,1.150984e-01,1.150935e-01,1.052629e+01,1.052178e+01
1035,4,1,3,3.866667e-01,6.798541e-01,6.798680e-01,1.150984e-01,1.150935e-01,1.052629e+01,1.052178e+01
1036,4,1,0,3.858333e-01,6.798680e-01,6.798819e-01,1.150935e-01,1.150887e-01,1.052178e+01,1.051726e+01
1036,4,1,1,3.858333e-01,6.798680e-01,6.798819e-01,1.150935e-01,1.150887e-01,1.052178e+01,1.051726e+01
1036,4,1,2,3.858333e-01,6.798680e-01,6.798819e-01,1.150935e-01,1.150887e-01,1.052178e+01,1.051726e+01
1036,4,1,3,3.858333e-01,6.798680e-01,6.798819e-01,1.150935e-01,1.150887e-01,1.052178e+01,1.051726e+01
1037,4,1,0,3.850000e-01,6.798819e-01,6.798959e-01,1.150887e-01,1.150837e-01,1.051726e+01,1.051273e+01
1037,4,1,1,3.850000e-01,6.798819e-01,6.798959e-01,1.150887e-01,1.150837e-01,1.051726e+01,1.051273e+01
1037,4,1,2,3.850000e-01,6.798819e-01,6.798959e-01,1.150887e-01,1.150837e-01,1.051726e+01,1.051273e+01
1037,4,1,3,3.850000e-01,6.798819e-01,6.798959e-01,1.150887e-01,1.150837e-01,1.051726e+01,1.051273e+01
1038,4,1,0,3.841667e-01,6.798959e-01,6.799099e-01,1.150837e-01,1.150788e-01,1.051273e+01,1.050813e+01
1038,4,1,1,3.841667e-01,6.798959e-01,6.799099e-01,1.150837e-01,1.150788e-01,1.051273e+01,1.050813e+01
1038,4,1,2,3.841667e-01,6.798959e-01,6.799099e-01,1.150837e-01,1.150788e-01,1.051273e+01,1.050813e+01
1038,4,1,3,3.841667e-01,6.798959e-01,6.799099e-01,1.150837e-01,1.150788e-01,1.051273e+01,1.050813e+01
1039,4,1,0,3.833333e-01,6.799099e-01,6.799241e-01,1.150788e-01,1.150739e-01,1.050813e+01,1.050352e+01
1039,4,1,1,3.833333e-01,6.799099e-01,6.799241e-01,1.150788e-01,1.150739e-01,1.050813e+01,1.050352e+01
1039,4,1,2,3.833333e-01,6.799099e-01,6.799241e-01,1.150788e-01,1.150739e-01,1.050813e+01,1.050352e+01
1039,4,1,3,3.833333e-01,6.799099e-01,6.799241e-01,1.150788e-01,1.150739e-01,1.050813e+01,1.050352e+01
1040,4,1,0,3.825000e-01,6.799241e-01,6.799383e-01,1.150739e-01,1.150689e-01,1.050352e+01,1.049891e+01
1040,4,1,1,3.825000e-01,6.799241e-01,6.799383e-01,1.150739e-01,1.150689e-01,1.050352e+01,1.049891e+01
1040,4,1,2,3.825000e-01,6.799241e-01,6.799383e-01,1.150739e-01,1.150689e-01,1.050352e+01,1.049891e+01
1040,4,1,3,3.825000e-01,6.799241e-01,6.799383e-01,1.150739e-01,1.150689e-01,1.050352e+01,1.049891e+01
1041,4,1,0,3.816667e-01,6.799383e-01,6.799527e-01,1.150689e-01,1.150639e-01,1.049891e+01,1.049430e+01
1041,4,1,1,3.816667e-01,6.799383e-01,6.799527e-01,1.150689e-01,1.150639e-01,1.049891e+01,1.049430e+01
1041,4,1,2,3.816667e-01,6.799383e-01,6.799527e-01,1.150689e-01,1.150639e-01,1.049891e+01,1.049430e+01
1041,4,1,3,3.816667e-01,6.799383e-01,6.799527e-01,1.150689e-01,1.150639e-01,1.049891e+01,1.049430e+01
1042,4,1,0,3.808333e-01,6.799527e-01,6.799670e-01,1.150639e-01,1.150588e-01,1.049430e+01,1.048968e+01
1042,4,1,1,3.808333e-01,6.799527e-01,6.799670e-01,1.150639e-01,1.150588e-01,1.049430e+01,1.048968e+01
1042,4,1,2,3.808333e-01,6.799527e-01,6.799670e-01,1.150639e-01,1.150588e-01,1.049430e+01,1.048968e+01
1042,4,1,3,3.808333e-01,6.799527e-01,6.799670e-01,1.150639e-01,1.150588e-01,1.049430e+01,1.048968e+01
1043,4,1,0,3.800000e-01,6.799670e-01,6.799815e-01,1.150588e-01,1.150538e-01,1.048968e+01,1.048506e+01
1043,4,1,1,3.800000e-01,6.799670e-01,6.799815e-01,1.150588e-01,1.150538e-01,1.048968e+01,1.048506e+01
1043,4,1,2,3.800000e-01,6.799670e-01,6.799815e-01,1.150588e-01,1.150538e-01,1.048968e+01,1.048506e+01
1043,4,1,3,3.800000e-01,6.799670e-01,6.799815e-01,1.150588e-01,1.150538e-01,1.048968e+01,1.048506e+01
1044,4,1,0,3.791667e-01,6.799815e-01,6.799961e-01,1.150538e-01,1.150487e-01,1.048506e+01,1.048044e+01
1044,4,1,1,3.791667e-01,6.799815e-01,6.799961e-01,1.150538e-01,1.150487e-01,1.048506e+01,1.048044e+01
1044,4,1,2,3.791667e-01,6.799815e-01,6.799961e-01,1.150538e-01,1.150487e-01,1.048506e+01,1.048044e+01
1044,4,1,3,3.791667e-01,6.799815e-01,6.799961e-01,1.150538e-01,1.150487e-01,1.048506e+01,1.048044e+01
1045,4,1,0,3.783333e-01,6.799961e-01,6.800107e-01,1.150487e-01,1.150436e-01,1.048044e+01,1.047573e+01
1045,4,1,1,3.783333e-01,6.799961e-01,6.800107e-01,1.150487e-01,1.150436e-01,1.048044e+01,1.047573e+01
1045,4,1,2,3.783333e-01,6.799961e-01,6.800107e-01,1.150487e-01,1.150436e-01,1.048044e+01,1.047573e+01
1045,4,1,3,3.783333e-01,6.799961e-01,6.800107e-01,1.150487e-01,1.150436e-01,1.048044e+01,1.047573e+01
1046,4,1,0,3.775000e-01,6.800107e-01,6.800254e-01,1.150436e-01,1.150385e-01,1.047573e+01,1.047101e+01
1046,4,1,1,3.775000e-01,6.800107e-01,6.800254e-01,1.150436e-01,1.150385e-01,1.047573e+01,1.047101e+01
1046,4,1,2,3.775000e-01,6.800107e-01,6.800254e-01,1.150436e-01,1.150385e-01,1.047573e+01,1.047101e+01
1046,4,1,3,3.775000e-01,6.800107e-01,6.800254e-01,1.150436e-01,1.150385e-01,1.047573e+01,1.047101e+01
1047,4,1,0,3.766667e-01,6.800254e-01,6.800402e-01,1.150385e-01,1.150334e-01,1.047101e+01,1.046630e+01
1047,4,1,1,3.766667e-01,6.800254e-01,6.800402e-01,1.150385e-01,1.150334e-01,1.047101e+01,1.046630e+01
1047,4,1,2,3.766667e-01,6.800254e-01,6.800402e-01,1.150385e-01,1.150334e-01,1.047101e+01,1.046630e+01
1047,4,1,3,3.766667e-01,6.800254e-01,6.800402e-01,1.150385e-01,1.150334e-01,1.047101e+01,1.046630e+01
1048,4,1,0,3.758333e-01,6.800402e-01,6.800551e-01,1.150334e-01,1.150282e-01,1.046630e+01,1.046160e+01
1048,4,1,1,3.758333e-01,6.800402e-01,6.800551e-01,1.150334e-01,1.150282e-01,1.046630e+01,1.046160e+01
1048,4,1,2,3.758333e-01,6.800402e-01,6.800551e-01,1.150334e-01,1.150282e-01,1.046630e+01,1.046160e+01
1048,4,1,3,3.758333e-01,6.800402e-01,6.800551e-01,1.150334e-01,1.150282e-01,1.046630e+01,1.046160e+01
1049,4,1,0,3.750000e-01,6.800551e-01,6.800701e-01,1.150282e-01,1.150230e-01,1.046160e+01,1.045688e+01
1049,4,1,1,3.750000e-01,6.800551e-01,6.800701e-01,1.150282e-01,1.150230e-01,1.046160e+01,1.045688e+01
1049,4,1,2,3.750000e-01,6.800551e-01,6.800701e-01,1.150282e-01,1.150230e-01,1.046160e+01,1.045688e+01
1049,4,1,3,3.750000e-01,6.800551e-01,6.800701e-01,1.150282e-01,1.150230e-01,1.046160e+01,1.045688e+01
1050,4,1,0,3.741667e-01,6.800701e-01,6.800851e-01,1.150230e-01,1.150178e-01,1.045688e+01,1.045215e+01
1050,4,1,1,3.741667e-01,6.800701e-01,6.800851e-01,1.150230e-01,1.150178e-01,1.045688e+01,1.045215e+01
1050,4,1,2,3.741667e-01,6.800701e-01,6.800851e-01,1.150230e-01,1.150178e-01,1.045688e+01,1.045215e+01
1050,4,1,3,3.741667e-01,6.800701e-01,6.800851e-01,1.150230e-01,1.150178e-01,1.045688e+01,1.045215e+01
1051,4,1,0,3.733333e-01,6.800851e-01,6.801002e-01,1.150178e-01,1.150125e-01,1.045215e+01,1.044743e+01
1051,4,1,1,3.733333e-01,6.800851e-01,6.801002e-01,1.150178e-01,1.150125e-01,1.045215e+01,1.044743e+01
1051,4,1,2,3.733333e-01,6.800851e-01,6.801002e-01,1.150178e-01,1.150125e-01,1.045215e+01,1.044743e+01
1051,4,1,3,3.733333e-01,6.800851e-01,6.801002e-01,1.150178e-01,1.150125e-01,1.045215e+01,1.044743e+01
1052,4,1,0,3.725000e-01,6.801002e-01,6.801154e-01,1.150125e-01,1.150073e-01,1.044743e+01,1.044261e+01
1052,4,1,1,3.725000e-01,6.801002e-01,6.801154e-01,1.150125e-01,1.150073e-01,1.044743e+01,1.044261e+01
1052,4,1,2,3.725000e-01,6.801002e-01,6.801154e-01,1.150125e-01,1.150073e-01,1.044743e+01,1.044261e+01
1052,4,1,3,3.725000e-01,6.801002e-01,6.801154e-01,1.150125e-01,1.150073e-01,1.044743e+01,1.044261e+01
1053,4,1,0,3.716667e-01,6.801154e-01,6.801307e-01,1.150073e-01,1.150020e-01,1.044261e+01,1.043782e+01
1053,4,1,1,3.716667e-01,6.801154e-01,6.801307e-01,1.150073e-01,1.150020e-01,1.044261e+01,1.043782e+01
1053,4,1,2,3.716667e-01,6.801154e-01,6.801307e-01,1.150073e-01,1.150020e-01,1.044261e+01,1.043782e+01
1053,4,1,3,3.716667e-01,6.801154e-01,6.801307e-01,1.150073e-01,1.150020e-01,1.044261e+01,1.043782e+01
1054,4,1,0,3.708333e-01,6.801307e-01,6.801461e-01,1.150020e-01,1.149966e-01,1.043782e+01,1.043300e+01
1054,4,1,1,3.708333e-01,6.801307e-01,6.801461e-01,1.150020e-01,1.149966e-01,1.043782e+01,1.043300e+01
1054,4,1,2,3.708333e-01,6.801307e-01,6.801461e-01,1.150020e-01,1.149966e-01,1.043782e+01,1.043300e+01
1054,4,1,3,3.708333e-01,6.801307e-01,6.801461e-01,1.150020e-01,1.149966e-01,1.043782e+01,1.043300e+01
1055,4,1,0,3.700000e-01,6.801461e-01,6.801615e-01,1.149966e-01,1.149913e-01,1.043300e+01,1.042817e+01
1055,4,1,1,3.700000e-01,6.801461e-01,6.801615e-01,1.149966e-01,1.149913e-01,1.043300e+01,1.042817e+01
1055,4,1,2,3.700000e-01,6.801461e-01,6.801615e-01,1.149966e-01,1.149913e-01,1.043300e+01,1.042817e+01
1055,4,1,3,3.700000e-01,6.801461e-01,6.801615e-01,1.149966e-01,1.149913e-01,1.043300e+01,1.042817e+01
1056,4,1,0,3.691667e-01,6.801615e-01,6.801770e-01,1.149913e-01,1.149860e-01,1.042817e+01,1.042337e+01
1056,4,1,1,3.691667e-01,6.801615e-01,6.801770e-01,1.149913e-01,1.149860e-01,1.042817e+01,1.042337e+01
1056,4,1,2,3.691667e-01,6.801615e-01,6.801770e-01,1.149913e-01,1.149860e-01,1.042817e+01,1.042337e+01
1056,4,1,3,3.691667e-01,6.801615e-01,6.801770e-01,1.149913e-01,1.149860e-01,1.042817e+01,1.042337e+01
1057,4,1,0,3.683333e-01,6.801770e-01,6.801926e-01,1.149860e-01,1.149805e-01,1.042337e+01,1.041855e+01
1057,4,1,1,3.683333e-01,6.801770e-01,6.801926e-01,1.149860e-01,1.149805e-01,1.042337e+01,1.041855e+01
1057,4,1,2,3.683333e-01,6.801770e-01,6.801926e-01,1.149860e-01,1.149805e-01,1.042337e+01,1.041855e+01
1057,4,1,3,3.683333e-01,6.801770e-01,6.801926e-01,1.149860e-01,1.149805e-01,1.042337e+01,1.041855e+01
1058,4,1,0,3.675000e-01,6.801926e-01,6.802083e-01,1.149805e-01,1.149751e-01,1.041855e+01,1.041364e+01
1058,4,1,1,3.675000e-01,6.801926e-01,6.802083e-01,1.149805e-01,1.149751e-01,1.041855e+01,1.041364e+01
1058,4,1,2,3.675000e-01,6.801926e-01,6.802083e-01,1.149805e-01,1.149751e-01,1.041855e+01,1.041364e+01
1058,4,1,3,3.675000e-01,6.801926e-01,6.802083e-01,1.149805e-01,1.149751e-01,1.041855e+01,1.041364e+01
1059,4,1,0,3.666667e-01,6.802083e-01,6.802241e-01,1.149751e-01,1.149697e-01,1.041364e+01,1.040873e+01
1059,4,1,1,3.666667e-01,6.802083e-01,6.802241e-01,1.149751e-01,1.149697e-01,1.041364e+01,1.040873e+01
1059,4,1,2,3.666667e-01,6.802083e-01,6.802241e-01,1.149751e-01,1.149697e-01,1.041364e+01,1.040873e+01
1059,4,1,3,3.666667e-01,6.802083e-01,6.802241e-01,1.149751e-01,1.149697e-01,1.041364e+01,1.040873e+01
1060,4,1,0,3.658333e-01,6.802241e-01,6.802399e-01,1.149697e-01,1.149642e-01,1.040873e+01,1.040382e+01
1060,4,1,1,3.658333e-01,6.802241e-01,6.802399e-01,1.149697e-01,1.149642e-01,1.040873e+01,1.040382e+01
1060,4,1,2,3.658333e-01,6.802241e-01,6.802399e-01,1.149697e-01,1.149642e-01,1.040873e+01,1.040382e+01
1060,4,1,3,3.658333e-01,6.802241e-01,6.802399e-01,1.149697e-01,1.149642e-01,1.040873e+01,1.040382e+01
1061,4,1,0,3.650000e-01,6.802399e-01,6.802559e-01,1.149642e-01,1.149587e-01,1.040382e+01,1.039892e+01
1061,4,1,1,3.650000e-01,6.802399e-01,6.802559e-01,1.149642e-01,1.149587e-01,1.040382e+01,1.039892e+01
1061,4,1,2,3.650000e-01,6.802399e-01,6.802559e-01,1.149642e-01,1.149587e-01,1.040382e+01,1.039892e+01
1061,4,1,3,3.650000e-01,6.802399e-01,6.802559e-01,1.149642e-01,1.149587e-01,1.040382e+01,1.039892e+01
1062,4,1,0,3.641667e-01,6.802559e-01,6.802719e-01,1.149587e-01,1.149532e-01,1.039892e+01,1.039399e+01
1062,4,1,1,3.641667e-01,6.802559e-01,6.802719e-01,1.149587e-01,1.149532e-01,1.039892e+01,1.039399e+01
1062,4,1,2,3.641667e-01,6.802559e-01,6.802719e-01,1.149587e-01,1.149532e-01,1.039892e+01,1.039399e+01
1062,4,1,3,3.641667e-01,6.802559e-01,6.802719e-01,1.149587e-01,1.149532e-01,1.039892e+01,1.039399e+01
1063,4,1,0,3.633333e-01,6.802719e-01,6.802880e-01,1.149532e-01,1.149476e-01,1.039399e+01,1.038908e+01
1063,4,1,1,3.633333e-01,6.802719e-01,6.802880e-01,1.149532e-01,1.149476e-01,1.039399e+01,1.038908e+01
1063,4,1,2,3.633333e-01,6.802719e-01,6.802880e-01,1.149532e-01,1.149476e-01,1.039399e+01,1.038908e+01
1063,4,1,3,3.633333e-01,6.802719e-01,6.802880e-01,1.149532e-01,1.149476e-01,1.039399e+01,1.038908e+01
1064,5,1,0,3.625000e-01,6.802880e-01,6.803048e-01,1.149476e-01,1.149420e-01,1.038908e+01,1.038416e+01
1064,5,1,1,3.625000e-01,6.802880e-01,6.803048e-01,1.149476e-01,1.149420e-01,1.038908e+01,1.038416e+01
1064,5,1,2,3.625000e-01,6.802880e-01,6.803048e-01,1.149476e-01,1.149420e-01,1.038908e+01,1.038416e+01
1064,5,1,3,3.625000e-01,6.802880e-01,6.803048e-01,1.149476e-01,1.149420e-01,1.038908e+01,1.038416e+01
1065,5,1,0,3.616667e-01,6.803048e-01,6.803218e-01,1.149420e-01,1.149363e-01,1.038416e+01,1.037926e+01
1065,5,1,1,3.616667e-01,6.803048e-01,6.803218e-01,1.149420e-01,1.149363e-01,1.038416e+01,1.037926e+01
1065,5,1,2,3.616667e-01,6.803048e-01,6.803218e-01,1.149420e-01,1.149363e-01,1.038416e+01,1.037926e+01
1065,5,1,3,3.616667e-01,6.803048e-01,6.803218e-01,1.149420e-01,1.149363e-01,1.038416e+01,1.037926e+01
1066,5,1,0,3.608333e-01,6.803218e-01,6.803388e-01,1.149363e-01,1.149306e-01,1.037926e+01,1.037435e+01
1066,5,1,1,3.608333e-01,6.803218e-01,6.803388e-01,1.149363e-01,1.149306e-01,1.037926e+01,1.037435e+01
1066,5,1,2,3.608333e-01,6.803218e-01,6.803388e-01,1.149363e-01,1.149306e-01,1.037926e+01,1.037435e+01
1066,5,1,3,3.608333e-01,6.803218e-01,6.803388e-01,1.149363e-01,1.149306e-01,1.037926e+01,1.037435e+01
1067,5,1,0,3.600000e-01,6.803388e-01,6.803559e-01,1.149306e-01,1.149249e-01,1.037435e+01,1.036943e+01
1067,5,1,1,3.600000e-01,6.803388e-01,6.803559e-01,1.149306e-01,1.149249e-01,1.037435e+01,1.036943e+01
1067,5,1,2,3.600000e-01,6.803388e-01,6.803559e-01,1.149306e-01,1.149249e-01,1.037435e+01,1.036943e+01
1067,5,1,3,3.600000e-01,6.803388e-01,6.803559e-01,1.149306e-01,1.149249e-01,1.037435e+01,1.036943e+01
1068,5,1,0,3.591667e-01,6.803559e-01,6.803731e-01,1.149249e-01,1.149192e-01,1.036943e+01,1.036444e+01
1068,5,1,1,3.591667e-01,6.803559e-01,6.803731e-01,1.149249e-01,1.149192e-01,1.036943e+01,1.036444e+01
1068,5,1,2,3.591667e-01,6.803559e-01,6.803731e-01,1.149249e-01,1.149192e-01,1.036943e+01,1.036444e+01
1068,5,1,3,3.591667e-01,6.803559e-01,6.803731e-01,1.149249e-01,1.149192e-01,1.036943e+01,1.036444e+01
1069,5,1,0,3.583333e-01,6.803731e-01,6.803903e-01,1.149192e-01,1.149134e-01,1.036444e+01,1.035944e+01
1069,5,1,1,3.583333e-01,6.803731e-01,6.803903e-01,1.149192e-01,1.149134e-01,1.036444e+01,1.035944e+01
1069,5,1,2,3.583333e-01,6.803731e-01,6.803903e-01,1.149192e-01,1.149134e-01,1.036444e+01,1.035944e+01
